user_id,follower_len,follows_len,tweets_len
21917973,12,28,
21918310,14,4,
21919504,16,22,
21920573,28,1,
21920965,9,57,
21921851,37,10,
21922584,12,6,
21926792,11,46,
21927520,6,7,
21931235,37,12,
21931952,1,5,
21932336,29,1,
21934530,10,75,
21936886,8,2,
21937199,11,7,
21937512,6,5,
21938011,8,14,
21938120,1,4,
21938740,4,35,
21939277,12,10,
21941391,51,8,
21943331,3,16,
21945208,3,1,
21945359,3,13,
21950067,11,9,
21950910,84,18,
21951033,1,99,
21951210,50,5,
21952592,1,2,
21952872,20,8,
21954529,42,68,
21955058,12,7,
21956202,21,37,
21956623,3,2,
21957583,12,13,
21958539,30,71,
21959765,36,47,
21964694,1,215,
21965123,12,5,
21966408,20,8,
21966890,25,8,
21966989,3,1,
21967157,5,164,
21970014,5,1,
21970278,173,63,
21971469,16,55,
21973070,10,10,
21973784,14,12,
21976273,10,2,
21979585,14,11,
21979738,79,31,
21980303,7,10,
21981020,8,20,
21981231,5,15,
21982720,42,31,
21982773,36,20,
21983436,6,26,
21984066,8,20,
21985481,41,1,
21986815,13,19,
21987288,9,3,
21989389,22,10,
21991753,1,6,
21992059,4,4,
21992459,53,66,
21993337,15,13,
21993653,52,2,
21993907,30,186,
21995408,27,1,
21997166,4,3,
21997211,55,1,
21999375,10,28,
21999591,19,5,
21999730,7,6,
22000528,30,7,
22001667,12,23,
22002488,15,10,
22006035,20,1,
22009780,2,3,
22011004,5,8,
22011204,50,4,
22012091,66,1,
22013442,72,8,
22013577,42,2,
22014324,44,3,
22014639,1,16,
22014769,23,7,
22017602,36,14,
22018258,9,3,
22019881,28,32,
22020453,26,21,
22021097,13,1,
22021242,2,2,
22021978,14,1,
22022546,19,9,
22022795,88,24,
22024874,57,7,
22025634,28,38,
22025814,6,14,
22025910,29,9,
22026474,66,4,
22026877,12,255,
22026934,30,21,
22027167,11,4,
22028034,7,4,
22028655,1,8,
22028758,18,111,
22028789,26,71,
22029249,42,1,
22029453,34,1,
22030187,7,57,
22030225,13,1,
22030377,10,8,
22030851,53,8,
22031236,40,87,
22031488,4,5,
22032817,11,43,
22033274,23,15,
22033794,6,5,
22033999,23,86,
22035674,76,19,
22035690,7,50,
22035736,14,8,
22037477,33,4,
22037660,30,4,
22038538,42,2,
22038998,2,9,
22039314,2,5,
22041467,22,11,
22042188,8,7,
22045279,2,11,
22045347,17,1,
22046728,18,6,
22048152,9,9,
22048935,8,2,
22049097,5,7,
22050626,27,2,
22052252,16,6,
22052855,18,23,
22053641,2,29,
22054465,1,43,
22054885,12,5,
22055020,25,6,
22055109,9,31,
22055226,34,40,
22055291,16,11,
22055996,50,18,
22058101,1,26,
22058168,25,7,
22058407,19,4,
22059385,45,116,
22059944,14,2,
22060084,36,23,
22060294,3,63,
22060843,39,12,
22062165,33,7,
22064500,11,44,
22064697,20,151,
22066555,9,14,
22067520,29,4,
22068201,24,2,
22068282,35,5,
22070897,27,4,
22072439,9,3,
22074224,1,3,
22074461,19,19,
22074782,74,4,
22075819,54,3,
22076624,4,21,
22076702,19,3,
22080450,76,37,
22080646,38,2,
22083151,2,2,
22083910,29,2,
22084396,1,31,
22084427,120,1,
22084963,25,10,
22086078,12,6,
22086290,1,59,
22086312,1,15,
22086481,8,39,
22087237,3,20,
22087738,67,16,
22089103,94,26,
22089455,36,7,
22089915,11,116,
22090170,19,1,
22090710,9,14,
22091272,5,10,
22092117,22,6,
22092470,21,2,
22092792,9,11,
22092849,6,11,
22097355,24,4,
22098983,3,2,
22099579,2,73,
22100007,6,9,
22101457,4,12,
22102121,7,25,
22102293,61,1,
22103126,48,2,
22104535,42,4,
22106463,158,76,
22107142,16,1,
22107372,7,102,
22107648,10,5,
22107759,6,3,
22108185,54,2,
22108335,1,17,
22108962,23,7,
22109106,30,1,
22112285,19,12,
22113099,11,20,
22113929,30,1,
22114631,3,20,
22116127,2,5,
22117687,78,4,
22118364,16,29,
22120066,2,4,
22120423,7,6,
22121034,2,3,
22121627,179,4,
22122372,3,83,
22123688,2,30,
22123727,17,4,
22123987,75,21,
22125364,6,18,
22126231,67,6,
22126466,46,71,
22126763,5,4,
22127274,93,1,
22127448,6,16,
22127500,7,3,
22127775,20,17,
22130399,5,22,
22131586,29,23,
22131898,2,8,
22132283,29,4,
22134622,1,5,
22134978,3,18,
22138182,24,7,
22138356,23,16,
22138357,51,5,
22139698,12,2,
22140628,2,3,
22141116,6,2,
22141633,20,443,
22143460,12,5,
22143745,8,30,
22146985,25,2,
22147204,6,4,
22147593,8,11,
22148819,5,2,
22150080,4,3,
22150098,54,12,
22150400,12,2,
22150484,1,2,
22151193,18,21,
22152712,30,15,
22154382,9,18,
22154726,21,7,
22156181,77,49,
22156194,1,6,
22156213,20,3,
22156926,57,6,
22157613,27,9,
22157661,5,61,
22158430,17,1,
22159122,2,16,
22159764,2,7,
22160343,1,1,
22161096,31,5,
22161438,17,2,
22162585,10,14,
22162854,3,19,
22164419,17,2,
22165675,17,14,
22167056,41,6,
22168698,10,14,
22168877,7,17,
22168968,5,5,
22168987,93,5,
22169313,11,16,
22169773,15,48,
22170235,25,3,
22172442,17,14,
22173736,1,12,
22175551,18,4,
22175924,32,5,
22178488,35,2,
22178617,2,13,
22179571,52,5,
22179997,15,47,
22181067,3,51,
22182669,20,497,
22183155,23,4,
22183923,6,23,
22184155,7,267,
22184271,25,14,
22184320,5,11,
22184329,36,14,
22185437,11,53,
22185696,1,3,
22188446,10,1,
22189212,9,4,
22189471,10,8,
22189918,38,25,
22190185,30,13,
22190469,14,1,
22191432,59,1,
22193651,2,3,
22194527,51,2,
22196442,32,8,
22196719,1,30,
22197825,17,9,
22197986,13,44,
22199156,3,3,
22199645,3,18,
22200888,26,1,
22203168,11,37,
22205008,12,3,
22205493,44,13,
22207071,20,394,
22207520,94,12,
22208192,11,3,
22209176,6,31,
22211521,77,3,
22212382,37,12,
22213141,3,58,
22213301,6,38,
22213896,7,6,
22215687,1,7,
22217929,24,10,
22218733,24,9,
22220504,4,1,
22220733,5,30,
22222000,57,5,
22222549,23,2,
22222761,42,2,
22223447,16,28,
22227611,10,7,
22228476,3,7,
22229252,33,59,
22230021,25,2,
22230044,5,51,
22230126,97,10,
22231374,32,202,
22231737,13,17,
22231898,7,4,
22234861,40,20,
22239016,2,1,
22239256,2,9,
22241719,8,15,
22243971,1,28,
22245002,28,22,
22246029,34,4,
22248738,25,4,
22249619,1,20,
22252971,36,4,
22255654,32,4,
22255799,17,7,
22256645,13,82,
22258315,3,8,
22258853,3,18,
22263527,5,53,
22263651,6,6,
22264073,12,6,
22266923,35,20,
22268983,7,35,
22269057,38,7,
22269151,19,9,
22269514,1,30,
22269570,15,2,
22271932,1,21,
22272053,19,8,
22272553,14,3,
22273667,72,14,
22273748,113,10,
22275457,107,2,
22276075,3,32,
22276141,62,9,
22278898,58,72,
22279151,26,18,
22280147,10,37,
22281805,8,10,
22283850,17,2,
22287108,1,5,
22288097,18,19,
22288792,43,69,
22288871,44,1,
22289735,2,4,
22290141,7,10,
22292248,4,4,
22292456,35,12,
22294034,64,53,
22294500,18,38,
22294967,10,9,
22295680,2,13,
22297413,7,2,
22297984,50,37,
22299590,1,14,
22299816,15,4,
22300824,59,50,
22301259,22,9,
22305574,21,33,
22305606,21,29,
22305624,2,3,
22305732,19,1,
22305893,4,25,
22305914,32,5,
22309220,39,17,
22310859,8,6,
22310881,8,4,
22316002,25,104,
22317432,9,3,
22319101,1,9,
22320889,11,84,
22321235,3,42,
22321602,2,41,
22323452,35,18,
22324642,61,5,
22324974,36,1,
22325425,5,19,
22325597,14,96,
22325824,39,2,
22327576,9,14,
22327921,29,33,
22328084,1,2,
22329199,85,14,
22330156,8,21,
22330739,4,33,
22331269,1,2,
22331721,11,30,
22332114,15,55,
22333791,6,330,
22333986,6,9,
22334025,7,26,
22334880,59,20,
22335214,44,36,
22335952,8,5,
22336391,10,4,
22338902,15,21,
22340349,4,19,
22342406,35,2,
22343864,8,14,
22346337,52,6,
22347158,7,34,
22349089,1,10,
22352263,23,35,
22353217,6,7,
22353765,13,10,
22358893,89,1,
22362068,1,20,
22363892,21,5,
22364325,30,3,
22366469,86,2,
22368290,63,15,
22369057,16,17,
22373497,34,6,
22374417,12,2,
22374682,6,1,
22374851,22,5,
22375745,26,26,
22376586,37,52,
22376929,2,44,
22377038,1,4,
22377107,32,22,
22378524,7,2,
22384780,13,3,
22385451,37,6,
22386126,11,15,
22386815,2,9,
22389700,29,11,
22393572,2,8,
22394772,25,22,
22396371,56,3,
22396467,3,4,
22397415,1,2,
22397455,26,34,
22400031,3,12,
22400271,2,12,
22401772,1,3,
22402944,2,9,
22403724,2,9,
22404318,1,11,
22404415,9,2,
22405166,32,44,
22407513,26,1,
22408167,148,26,
22408209,10,27,
22409200,17,3,
22411875,94,37,
22412051,43,12,
22412376,42,4,
22412950,17,21,
22413809,73,12,
22414197,12,6,
22415511,3,11,
22417361,3,231,
22418925,88,6,
22419546,5,12,
22420134,45,19,
22421051,9,242,
22423494,11,19,
22424985,3,318,
22426475,90,60,
22427026,6,33,
22428396,32,54,
22428644,5,2,
22430384,12,22,
22432056,6,37,
22432714,11,4,
22432953,5,2,
22433124,3,53,
22433348,101,8,
22434924,30,33,
22436433,36,1,
22437785,9,6,
22439422,87,5,
22440364,14,35,
22441171,11,10,
22442001,24,26,
22442629,2,162,
22446867,8,24,
22447077,33,1,
22447088,3,35,
22448502,1,36,
22448729,32,2,
22449601,7,11,
22451150,1,16,
22451282,59,19,
22452056,35,16,
22452606,5,10,
22452899,11,17,
22452910,23,21,
22456465,1,3,
22458328,19,30,
22458821,3,13,
22460658,58,83,
22461427,123,24,
22462052,9,102,
22462180,64,33,
22462567,18,5,
22464533,8,15,
22464647,16,27,
22465084,4,23,
22465184,9,9,
22465479,49,35,
22466112,4,3,
22467131,2,31,
22467578,20,45,
22467679,2,27,
22469224,1,5,
22470995,4,57,
22471294,16,10,
22472008,1,68,
22473844,36,22,
22474764,39,455,
22476321,11,4,
22476877,1,50,
22477692,11,40,
22477940,2,5,
22479281,16,10,
22480867,19,2,
22481212,44,12,
22481442,4,1,
22482043,1,1,
22482597,15,14,
22483545,1,3,
22484448,2,5,
22486728,18,3,
22486912,4,34,
22488637,8,2,
22490684,30,119,
22492232,48,14,
22493241,7,26,
22498170,31,3,
22498525,8,1,
22498621,13,2,
22502238,50,2,
22502646,18,15,
22503010,10,9,
22504089,7,4,
22504932,17,7,
22506222,32,12,
22506791,17,12,
22508382,9,1,
22509548,18,1,
22509603,8,6,
22510300,24,10,
22510648,32,3,
22511331,4,15,
22511482,52,34,
22511769,14,6,
22512172,2,139,
22513919,14,65,
22514881,8,3,
22515362,21,1,
22515759,5,1,
22516489,6,9,
22516645,2,2,
22516671,8,157,
22517990,67,2,
22518529,1,1,
22519059,9,6,
22519352,6,3,
22519473,126,21,
22520260,68,5,
22520465,45,1,
22520839,45,1,
22521136,2,1,
22521914,50,2,
22522178,25,10,
22522824,7,145,
22523357,1,2,
22523624,17,4,
22525751,13,2,
22527623,1,16,
22528070,15,33,
22528547,13,13,
22530052,1,12,
22532660,4,1,
22533564,15,4,
22534188,4,13,
22534408,12,4,
22534709,12,97,
22535871,25,18,
22536072,65,9,
22536077,6,27,
22536240,33,15,
22536392,21,33,
22536940,14,17,
22537633,6,29,
22539158,4,7,
22539758,39,2,
22540123,10,1,
22541235,16,44,
22541249,32,34,
22541334,4,4,
22542097,9,25,
22542297,38,6,
22543242,3,19,
22543796,25,1,
22544880,29,2,
22544911,7,17,
22548403,45,28,
22548447,60,1,
22549627,78,4,
22550806,6,1,
22552196,7,8,
22553032,6,7,
22554473,19,22,
22554784,3,1,
22556247,25,1,
22556717,112,59,
22557727,3,28,
22557877,11,43,
22558043,5,10,
22558088,6,24,
22558258,1,4,
22558481,8,18,
22559840,6,1,
22561519,23,4,
22562425,80,2,
22563769,2,2,
22564196,6,6,
22564826,1,87,
22565101,46,43,
22565639,3,20,
22566029,1,11,
22568011,39,23,
22568063,17,24,
22571216,26,5,
22571995,11,7,
22574003,8,599,
22574283,19,14,
22575170,13,24,
22575307,21,1,
22575398,14,10,
22575703,21,19,
22578754,6,4,
22578941,3,6,
22582683,12,5,
22583604,43,3,
22585445,23,24,
22586386,40,64,
22587138,11,9,
22587536,76,2,
22587869,109,16,
22588327,5,152,
22588936,10,2,
22591657,22,5,
22592208,1,18,
22592364,24,47,
22592948,16,5,
22593186,4,71,
22593651,3,22,
22593902,4,13,
22594012,43,38,
22594347,28,7,
22594485,22,4,
22595031,64,42,
22596213,3,18,
22596730,23,1,
22596969,139,42,
22597527,18,8,
22598623,8,51,
22600262,1,10,
22601929,17,7,
22602433,13,52,
22602849,153,12,
22604296,14,59,
22605623,7,23,
22605632,8,9,
22605665,11,34,
22608619,60,7,
22613486,4,9,
22613907,49,3,
22613936,28,1,
22614266,6,5,
22615824,53,43,
22619707,33,4,
22620340,2,10,
22626365,31,2,
22629242,3,6,
22630002,3,47,
22630205,2,1,
22630294,74,16,
22631376,1,7,
22632065,18,37,
22636130,19,18,
22636185,4,10,
22636391,5,13,
22636462,1,8,
22637799,22,4,
22638140,20,11,
22638810,38,20,
22638962,3,4,
22640313,11,9,
22640541,3,4,
22641532,20,43,
22642626,3,123,
22643137,52,7,
22643607,5,2,
22644063,7,45,
22644308,22,2,
22645010,69,31,
22646558,6,10,
22646938,71,52,
22648737,12,9,
22650211,13,2,
22651969,39,8,
22652834,6,5,
22652938,10,18,
22654275,8,12,
22654630,43,9,
22655135,8,4,
22655610,12,9,
22656693,2,26,
22657153,4,39,
22657351,13,16,
22659577,89,19,
22660183,4,18,
22660923,14,3,
22661707,11,10,
22662139,20,35,
22662244,4,18,
22662317,15,15,
22662438,3,17,
22662642,9,4,
22662672,4,19,
22664869,37,2,
22665024,12,21,
22665151,1,1,
22666034,30,9,
22666793,17,4,
22667304,27,44,
22667596,9,58,
22667723,12,3,
22668242,2,43,
22668573,4,25,
22669563,4,8,
22675606,19,5,
22676390,26,2,
22676703,1,17,
22677224,4,6,
22677790,46,47,
22677962,2,1,
22678424,1,6,
22678586,2,1,
22679179,1,9,
22679338,72,4,
22679419,705,2,
22679582,2,4,
22680401,2,5,
22680926,31,12,
22682192,9,16,
22682436,124,6,
22682503,18,3,
22684136,15,1,
22684480,13,22,
22684584,9,30,
22684823,7,20,
22684960,18,26,
22685200,51,2,
22685638,46,23,
22688291,5,2,
22689667,16,2,
22689832,1,74,
22689867,8,6,
22690213,3,14,
22691574,28,16,
22692146,16,8,
22692199,8,4,
22692549,4,41,
22693053,13,8,
22695157,14,16,
22697165,23,4,
22697571,13,7,
22698717,2,6,
22698935,8,124,
22699508,9,50,
22699777,90,4,
22700953,10,518,
22700969,11,16,
22702689,7,48,
22703645,9,92,
22704058,23,15,
22704170,2,8,
22704248,14,11,
22705686,391,16,
22706641,7,12,
22706841,3,2,
22707147,32,14,
22708411,4,4,
22708540,41,7,
22708797,36,1,
22709659,44,9,
22711126,7,8,
22712077,10,2,
22712217,33,5,
22714195,2,2,
22714565,18,14,
22714674,22,4,
22715267,190,6,
22716822,12,5,
22719696,2,6,
22720075,2,39,
22720424,22,5,
22720855,20,2,
22721166,69,1,
22721233,9,35,
22721485,16,23,
22721613,1,13,
22721629,1,135,
22722452,38,12,
22723415,7,6,
22724182,10,62,
22724191,3,1,
22728255,22,6,
22731170,13,117,
22733444,32,33,
22733967,2,3,
22734080,18,15,
22734582,17,50,
22735859,23,7,
22736223,22,6,
22737021,65,5,
22737163,10,1,
22737278,14,5,
22737560,35,8,
22738658,1,1,
22739224,8,2,
22742225,25,2,
22742619,6,41,
22743223,5,22,
22743308,15,22,
22745706,116,3,
22745779,6,13,
22747182,11,12,
22747276,33,2,
22747443,3,7,
22747493,10,16,
22747624,1,52,
22748403,2,4,
22749632,13,29,
22749816,13,128,
22751718,55,16,
22751884,110,10,
22753913,2,23,
22757419,1,23,
22757448,6,2,
22760252,10,10,
22760871,3,1,
22763550,3,47,
22764045,8,2,
22764407,9,26,
22766925,19,2,
22771657,8,19,
22771839,48,11,
22774705,4,2,
22778956,50,17,
22781632,13,15,
22784458,359,41,
22785108,30,251,
22785864,3,6,
22787031,15,17,
22789766,61,9,
22790158,2,17,
22790881,3,1,
22792195,1,5,
22792205,13,111,
22796083,4,13,
22796966,21,2,
22797081,3,4,
22797371,24,16,
22798591,51,4,
22799632,37,1,
22799750,12,19,
22800114,6,7,
22800659,19,1,
22800874,4,1,
22804396,3,19,
22809349,5,51,
22811118,13,8,
22811188,10,4,
22811404,20,5,
22811760,1,3,
22811937,14,56,
22812734,127,16,
22813738,31,1,
22813923,3,2,
22814630,4,67,
22814809,3,3,
22815083,1,99,
22815141,17,43,
22816992,1,16,
22817028,17,96,
22817529,1,8,
22818797,8,6,
22821175,28,1,
22822285,17,4,
22822407,7,20,
22823970,5,7,
22826294,53,9,
22829525,1,35,
22830044,1,5,
22830187,19,3,
22831657,52,71,
22831992,26,1,
22832029,11,20,
22832997,1,8,
22834949,7,7,
22834984,11,14,
22835308,22,2,
22835688,38,1,
22836188,21,9,
22836452,5,3,
22839233,35,1,
22839501,63,19,
22841103,581,91,
22842421,59,49,
22842589,7,19,
22843068,75,10,
22843337,22,2,
22843522,1,3,
22844286,29,6,
22845344,9,4,
22845770,41,3,
22847045,18,128,
22848447,7,1,
22848564,33,22,
22850570,21,12,
22850930,48,3,
22851036,33,5,
22851208,2,12,
22852321,30,1,
22853963,2,1,
22854531,15,4,
22855317,22,9,
22857369,23,27,
22857385,107,31,
22858576,30,1,
22858986,8,4,
22859855,29,22,
22859977,3,4,
22860380,4,114,
22861077,31,6,
22863015,9,19,
22863357,22,42,
22863638,188,5,
22866150,15,21,
22866433,3,24,
22867317,37,1,
22867790,4,69,
22869133,8,8,
22870676,26,1,
22871463,11,2,
22872233,4,36,
22872643,132,45,
22877101,22,24,
22879012,8,15,
22879320,7,29,
22879382,180,3,
22879574,3,1,
22881265,13,7,
22882670,27,10,
22883056,2,17,
22883199,14,16,
22883550,35,8,
22883726,33,24,
22884868,10,139,
22884916,29,9,
22888607,8,11,
22889424,60,2,
22890010,7,140,
22891211,88,11,
22891420,16,15,
22893572,35,44,
22897766,14,2,
22898904,14,1,
22900797,85,5,
22901296,24,1,
22903583,32,3,
22903724,6,6,
22909117,62,83,
22910923,8,16,
22912997,5,22,
22915736,28,3,
22915745,202,167,
22917607,10,481,
22921097,27,53,
22922354,3,26,
22923478,50,22,
22924257,7,3,
22925926,7,3,
22926862,34,44,
22927214,9,19,
22931079,15,4,
22931151,49,61,
22931493,17,33,
22931627,6,16,
22931893,31,30,
22932410,27,1,
22933715,14,2,
22934558,2,10,
22934884,11,75,
22936918,1,19,
22937176,1,3,
22937213,13,1,
22937232,81,36,
22938645,9,6,
22938914,4,3,
22939163,11,35,
22939740,3,3,
22940413,3,84,
22940423,6,3,
22941233,7,13,
22941372,6,9,
22942729,18,2,
22944753,26,5,
22944767,33,13,
22945623,25,104,
22946048,25,306,
22946576,4,3,
22946999,26,5,
22949027,1,8,
22949668,112,12,
22949742,5,3,
22949807,8,15,
22949812,8,2,
22951927,66,17,
22952231,1,1,
22953212,12,41,
22954140,11,42,
22954430,223,3,
22955303,8,20,
22956502,3,1,
22958268,101,5,
22958682,46,7,
22959778,6,2,
22960613,29,148,
22961908,4,3,
22961914,3,7,
22961983,4,1,
22964017,3,19,
22966172,19,94,
22967906,24,28,
22967981,10,2,
22968049,12,4,
22969221,1,18,
22970486,90,40,
22971743,1,1,
22971980,40,5,
22972574,39,26,
22974322,18,10,
22975251,8,41,
22976125,8,5,
22976803,18,2,
22977151,6,10,
22977196,206,2,
22977262,7,7,
22977954,8,85,
22977989,74,81,
22979039,57,14,
22979513,21,9,
22981132,16,58,
22981318,47,2,
22981384,85,1,
22981846,128,1,
22982374,26,46,
22982553,6,8,
22985309,4,2,
22985647,13,9,
22986148,4,17,
22986272,4,7,
22987610,11,10,
22987905,11,3,
22988077,49,2,
22991254,8,31,
22992832,20,7,
22993951,9,5,
22996614,45,1,
22996630,3,17,
22997147,182,12,
22997517,51,1,
22999665,3,18,
22999841,33,3,
23000769,8,33,
23001311,11,64,
23001562,50,13,
23002445,4,9,
23002488,17,1,
23002923,4,10,
23003843,22,51,
23004150,2,41,
23006821,10,19,
23006986,18,4,
23007446,4,18,
23010550,18,5,
23011995,1,19,
23012305,69,1,
23015781,20,27,
23015816,59,6,
23016199,5,10,
23017829,9,15,
23018333,4,5,
23019279,5,10,
23019705,10,8,
23021792,24,24,
23021979,24,42,
23023236,1,10,
23024305,5,72,
23025377,21,21,
23026764,18,16,
23027237,130,39,
23027406,9,107,
23027648,7,19,
23030211,28,2,
23031054,4,6,
23031185,1,4,
23032196,1,2,
23032518,3,13,
23035442,9,91,
23037256,7,19,
23037952,1,52,
23038043,38,1,
23039989,9,2,
23040113,17,66,
23040248,19,39,
23040386,8,2,
23041630,4,6,
23041697,24,34,
23041821,1,47,
23043210,22,2,
23043294,11,6,
23044006,77,13,
23045297,95,10,
23047010,26,95,
23050489,34,4,
23051910,20,8,
23052167,9,3,
23053090,3,7,
23053505,1,79,
23055689,5,12,
23056311,12,44,
23057107,32,4,
23057736,14,21,
23057950,21,9,
23059007,44,8,
23060566,8,2,
23061725,29,2,
23061871,4,24,
23064821,17,421,
23065354,11,4,
23066251,35,2,
23066372,36,5,
23066788,8,1,
23067559,4,16,
23067784,6,132,
23069867,13,20,
23070306,48,7,
23071153,12,2,
23072361,2,6,
23072537,41,7,
23072760,1,9,
23073327,1,9,
23076771,5,5,
23078265,4,14,
23080244,17,10,
23080442,2,26,
23080747,27,1,
23081060,29,19,
23081176,6,1,
23081445,4,18,
23082352,21,44,
23082430,19,18,
23082830,9,10,
23083404,32,8,
23084598,2,15,
23086378,26,7,
23087952,1,59,
23088606,4,1,
23089228,13,4,
23089953,11,122,
23090431,20,23,
23090440,1,5,
23092400,13,3,
23092890,51,1,
23093214,66,10,
23093882,2,1,
23094648,1,3,
23095315,64,43,
23095837,19,9,
23095870,49,1,
23096286,6,17,
23096449,28,1,
23097520,27,7,
23097743,8,9,
23098582,51,4,
23102417,21,1,
23102503,25,1,
23102522,4,18,
23102766,14,58,
23104302,23,16,
23105968,30,1,
23106356,1,21,
23106937,7,2,
23107116,8,37,
23109436,28,3,
23110087,3,11,
23110501,50,6,
23111060,9,71,
23111224,5,3,
23112236,102,17,
23112565,7,15,
23113328,1,4,
23114836,14,3,
23116037,13,1,
23116280,12,291,
23116760,6,32,
23117133,23,3,
23119425,1,32,
23119645,1,1,
23120154,3,8,
23120329,13,55,
23121582,3,22,
23122371,11,38,
23122597,5,12,
23124085,1,15,
23124408,45,3,
23125802,4,23,
23126128,19,39,
23126210,19,3,
23127272,27,92,
23128314,44,57,
23128626,8,3,
23128967,81,1,
23129135,10,6,
23129282,8,38,
23129925,2,16,
23133578,31,1,
23133852,16,4,
23135183,13,34,
23135992,55,83,
23137012,7,3,
23137747,10,2,
23138959,171,7,
23139845,36,41,
23140101,1,1,
23140494,44,15,
23142308,158,3,
23143893,1,6,
23143968,20,9,
23144509,1,15,
23145316,25,7,
23145471,5,17,
23146711,8,8,
23146988,16,14,
23148232,90,27,
23148248,5,5,
23148563,22,10,
23148645,3,16,
23148826,9,11,
23150071,14,2,
23151437,55,3,
23152989,126,37,
23153136,12,25,
23153736,34,61,
23154642,14,18,
23156671,3,3,
23156823,17,86,
23157622,18,6,
23157623,3,36,
23158124,2,2,
23159826,8,4,
23161445,53,135,
23161696,40,6,
23162917,18,3,
23164604,27,9,
23165437,47,6,
23166089,13,11,
23166381,6,36,
23167145,8,16,
23168621,1,46,
23168714,4,32,
23170292,51,13,
23170646,25,15,
23171993,3,1,
23172658,7,5,
23172853,1,5,
23173615,98,15,
23174622,4,33,
23176144,10,46,
23177321,18,82,
23177453,5,16,
23179034,170,11,
23179472,130,3,
23180819,15,1,
23184570,1,26,
23188724,10,8,
23189787,2,1,
23190575,3,19,
23191371,6,27,
23191837,74,85,
23196500,27,3,
23204326,1,14,
23204397,42,4,
23206096,12,13,
23206141,12,19,
23207184,13,3,
23211010,1,2,
23212069,2,46,
23214173,4,10,
23214487,2,7,
23214494,3,25,
23215572,105,4,
23216821,140,13,
23217840,1,3,
23217907,14,5,
23218255,3,3,
23219728,14,9,
23220358,17,18,
23220667,21,20,
23220712,12,6,
23222208,14,34,
23225996,28,21,
23226445,59,45,
23229135,2,3,
23229362,17,12,
23231179,19,122,
23232505,9,30,
23234807,8,3,
23235056,238,6,
23236865,46,3,
23237512,98,14,
23237698,43,1,
23238377,159,4,
23239085,8,14,
23240788,3,40,
23242175,20,10,
23243559,1,1,
23244316,3,3,
23244640,11,13,
23244963,12,37,
23247260,15,192,
23247354,26,2,
23248294,52,5,
23248500,30,22,
23248754,26,24,
23248904,4,42,
23250947,5,46,
23255992,2,47,
23256633,31,7,
23257564,4,10,
23258097,11,1,
23258851,11,2,
23260786,12,48,
23260973,13,16,
23261531,18,1,
23262371,46,8,
23270320,7,1,
23270710,72,59,
23272358,61,8,
23272748,6,1,
23273409,2,3,
23273441,13,7,
23275004,26,2,
23275868,1,12,
23277227,18,5,
23277307,7,2,
23278844,3,4,
23279771,23,18,
23279911,1,1,
